Ore Name,ItemStack,Item ID,Display Name,Wildcard
blockRedstone,1xtile.extrautils:color_blockRedstone@11,ExtraUtilities:color_blockRedstone,染色 红石块（蓝色）,false
blockRedstone,1xtile.extrautils:color_blockRedstone@12,ExtraUtilities:color_blockRedstone,染色 红石块（棕色）,false
blockRedstone,1xtile.extrautils:color_blockRedstone@13,ExtraUtilities:color_blockRedstone,染色 红石块（绿色）,false
blockRedstone,1xtile.extrautils:color_blockRedstone@14,ExtraUtilities:color_blockRedstone,染色 红石块（红色）,false
blockRedstone,1xtile.extrautils:color_blockRedstone@15,ExtraUtilities:color_blockRedstone,染色 红石块（黑色）,false
blockRedstoneAlloy,1xtile.blockIngotStorage@3,EnderIO:blockIngotStorage,红石合金块,false
blockRedstoneBlack,1xtile.extrautils:color_blockRedstone@0,ExtraUtilities:color_blockRedstone,染色 红石块（白色）,false
blockRedstoneBlue,1xtile.extrautils:color_blockRedstone@4,ExtraUtilities:color_blockRedstone,染色 红石块（黄色）,false
blockRedstoneBrown,1xtile.extrautils:color_blockRedstone@3,ExtraUtilities:color_blockRedstone,染色 红石块（淡蓝色）,false
blockRedstoneCyan,1xtile.extrautils:color_blockRedstone@6,ExtraUtilities:color_blockRedstone,染色 红石块（粉色）,false
blockRedstoneGray,1xtile.extrautils:color_blockRedstone@8,ExtraUtilities:color_blockRedstone,染色 红石块（淡灰色）,false
blockRedstoneGreen,1xtile.extrautils:color_blockRedstone@2,ExtraUtilities:color_blockRedstone,染色 红石块（品红色）,false
blockRedstoneLightBlue,1xtile.extrautils:color_blockRedstone@12,ExtraUtilities:color_blockRedstone,染色 红石块（棕色）,false
blockRedstoneLightGray,1xtile.extrautils:color_blockRedstone@7,ExtraUtilities:color_blockRedstone,染色 红石块（灰色）,false
blockRedstoneLime,1xtile.extrautils:color_blockRedstone@10,ExtraUtilities:color_blockRedstone,染色 红石块（紫色）,false
blockRedstoneMagenta,1xtile.extrautils:color_blockRedstone@13,ExtraUtilities:color_blockRedstone,染色 红石块（绿色）,false
blockRedstoneOrange,1xtile.extrautils:color_blockRedstone@14,ExtraUtilities:color_blockRedstone,染色 红石块（红色）,false
blockRedstonePink,1xtile.extrautils:color_blockRedstone@9,ExtraUtilities:color_blockRedstone,染色 红石块（青色）,false
blockRedstonePurple,1xtile.extrautils:color_blockRedstone@5,ExtraUtilities:color_blockRedstone,染色 红石块（黄绿色）,false
blockRedstoneRed,1xtile.extrautils:color_blockRedstone@1,ExtraUtilities:color_blockRedstone,染色 红石块（橙色）,false
blockRedstoneWhite,1xtile.extrautils:color_blockRedstone@15,ExtraUtilities:color_blockRedstone,染色 红石块（黑色）,false
blockRedstoneYellow,1xtile.extrautils:color_blockRedstone@11,ExtraUtilities:color_blockRedstone,染色 红石块（蓝色）,false
blockRubber,1xtile.GlueBlock@0,TConstruct:GlueBlock,凝胶方块,false
blockRuby,1xtile.projectred.exploration.stone@5,ProjRed|Exploration:projectred.exploration.stone,红宝石块,false
blockSapphire,1xtile.projectred.exploration.stone@6,ProjRed|Exploration:projectred.exploration.stone,蓝宝石块,false
blockSignalum,1xtile.thermalfoundation.storage@10,ThermalFoundation:Storage,信素块,false
blockSilver,1xtile.thermalfoundation.storage@2,ThermalFoundation:Storage,银块,false
blockSilver,1xtile.ImmersiveEngineering.storage@3,ImmersiveEngineering:storage,银块,false
blockSilver,1xtile.projectred.exploration.stone@10,ProjRed|Exploration:projectred.exploration.stone,银块,false
blockSlime,1xtile.mfr.pinkslime.block@0,MineFactoryReloaded:pinkslime.block,粉色粘液块,false
blockSlimePink,1xtile.mfr.pinkslime.block@0,MineFactoryReloaded:pinkslime.block,粉色粘液块,false
blockSnow,1xtile.snow@0,minecraft:snow,雪,false
blockSoularium,1xtile.blockIngotStorage@7,EnderIO:blockIngotStorage,魂金块,false
blockStainedHardenedClay,1xtile.clayHardenedStained@32767,minecraft:stained_hardened_clay,(wildcard),true
blockSteel,1xtile.ImmersiveEngineering.storage@7,ImmersiveEngineering:storage,钢块,false
blockSteel,1xtile.tconstruct.metalblock@9,TConstruct:MetalBlock,钢块,false
blockStellarAlloy,1xtile.blockIngotStorageEndergy@3,EnderIO:blockIngotStorageEndergy,恒星合金块,false
blockTin,1xtile.thermalfoundation.storage@1,ThermalFoundation:Storage,锡块,false
blockTin,1xtile.tconstruct.metalblock@5,TConstruct:MetalBlock,锡块,false
blockTin,1xtile.projectred.exploration.stone@9,ProjRed|Exploration:projectred.exploration.stone,锡块,false
blockTorch,1xtile.torch@0,minecraft:torch,火把,false
blockTorch,1xtile.pamcandleDeco1@0,harvestcraft:pamcandleDeco1,白色蜡烛,false
blockTorch,1xtile.pamcandleDeco2@0,harvestcraft:pamcandleDeco2,橙色蜡烛,false
blockTorch,1xtile.pamcandleDeco3@0,harvestcraft:pamcandleDeco3,品红色蜡烛,false
blockTorch,1xtile.pamcandleDeco4@0,harvestcraft:pamcandleDeco4,淡蓝色蜡烛,false
blockTorch,1xtile.pamcandleDeco5@0,harvestcraft:pamcandleDeco5,黄色蜡烛,false
blockTorch,1xtile.pamcandleDeco6@0,harvestcraft:pamcandleDeco6,黄绿色蜡烛,false
blockTorch,1xtile.pamcandleDeco7@0,harvestcraft:pamcandleDeco7,粉色蜡烛,false
blockTorch,1xtile.pamcandleDeco8@0,harvestcraft:pamcandleDeco8,深灰色蜡烛,false
blockTorch,1xtile.pamcandleDeco9@0,harvestcraft:pamcandleDeco9,淡灰色蜡烛,false
blockTorch,1xtile.pamcandleDeco10@0,harvestcraft:pamcandleDeco10,青色蜡烛,false
blockTorch,1xtile.pamcandleDeco11@0,harvestcraft:pamcandleDeco11,紫色蜡烛,false
blockTorch,1xtile.pamcandleDeco12@0,harvestcraft:pamcandleDeco12,蓝色蜡烛,false
blockTorch,1xtile.pamcandleDeco13@0,harvestcraft:pamcandleDeco13,棕色蜡烛,false
blockTorch,1xtile.pamcandleDeco14@0,harvestcraft:pamcandleDeco14,绿色蜡烛,false
blockTorch,1xtile.pamcandleDeco15@0,harvestcraft:pamcandleDeco15,红色蜡烛,false
blockTorch,1xtile.pamcandleDeco16@0,harvestcraft:pamcandleDeco16,黑色蜡烛,false
blockUnstable,1xtile.extrautils:decorativeBlock1@5,ExtraUtilities:decorativeBlock1,不稳定金属方块,false
blockVibrantAlloy,1xtile.blockIngotStorage@2,EnderIO:blockIngotStorage,脉冲合金块,false
blockVividAlloy,1xtile.blockIngotStorageEndergy@6,EnderIO:blockIngotStorageEndergy,生动合金块,false
blockWaterstone,1xtile.chisel.waterstone@0,chisel:waterstone,水磨石,false
blockWool,1xtile.cloth@32767,minecraft:wool,(wildcard),true
blockWoolBlack,1xtile.cloth@15,minecraft:wool,黑色羊毛,false
blockWoolBlue,1xtile.cloth@11,minecraft:wool,蓝色羊毛,false
blockWoolBrown,1xtile.cloth@12,minecraft:wool,棕色羊毛,false
blockWoolCyan,1xtile.cloth@9,minecraft:wool,青色羊毛,false
blockWoolGray,1xtile.cloth@7,minecraft:wool,灰色羊毛,false
blockWoolGreen,1xtile.cloth@13,minecraft:wool,绿色羊毛,false
blockWoolLightBlue,1xtile.cloth@3,minecraft:wool,淡蓝色羊毛,false
blockWoolLightGray,1xtile.cloth@8,minecraft:wool,淡灰色羊毛,false
blockWoolLime,1xtile.cloth@5,minecraft:wool,黄绿色羊毛,false
blockWoolMagenta,1xtile.cloth@2,minecraft:wool,品红色羊毛,false
blockWoolOrange,1xtile.cloth@1,minecraft:wool,橙色羊毛,false
blockWoolPink,1xtile.cloth@6,minecraft:wool,粉红色羊毛,false
blockWoolPurple,1xtile.cloth@10,minecraft:wool,紫色羊毛,false
blockWoolRed,1xtile.cloth@14,minecraft:wool,红色羊毛,false
blockWoolWhite,1xtile.cloth@0,minecraft:wool,羊毛,false
blockWoolYellow,1xtile.cloth@4,minecraft:wool,黄色羊毛,false
blockYellorium,1xtile.brMetal.0@0,BigReactors:BRMetalBlock,黄铀块,false
blueslimeRod,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,史莱姆手柄,false
boneRod,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,骨头手柄,false
brDeviceCyaniteProcessor,1xtile.blockBRDevice.0@0,BigReactors:BRDevice,蓝晶再加工机,false
bricksClay,1xtile.extrautils:color_brick@0,ExtraUtilities:color_brick,染色 砖块（白色）,false
bricksClay,1xtile.extrautils:color_brick@1,ExtraUtilities:color_brick,染色 砖块（橙色）,false
bricksClay,1xtile.extrautils:color_brick@2,ExtraUtilities:color_brick,染色 砖块（品红色）,false
bricksClay,1xtile.extrautils:color_brick@3,ExtraUtilities:color_brick,染色 砖块（淡蓝色）,false
bricksClay,1xtile.extrautils:color_brick@4,ExtraUtilities:color_brick,染色 砖块（黄色）,false
bricksClay,1xtile.extrautils:color_brick@5,ExtraUtilities:color_brick,染色 砖块（黄绿色）,false
bricksClay,1xtile.extrautils:color_brick@6,ExtraUtilities:color_brick,染色 砖块（粉色）,false
bricksClay,1xtile.extrautils:color_brick@7,ExtraUtilities:color_brick,染色 砖块（灰色）,false
bricksClay,1xtile.extrautils:color_brick@8,ExtraUtilities:color_brick,染色 砖块（淡灰色）,false
bricksClay,1xtile.extrautils:color_brick@9,ExtraUtilities:color_brick,染色 砖块（青色）,false
bricksClay,1xtile.extrautils:color_brick@10,ExtraUtilities:color_brick,染色 砖块（紫色）,false
bricksClay,1xtile.extrautils:color_brick@11,ExtraUtilities:color_brick,染色 砖块（蓝色）,false
bricksClay,1xtile.extrautils:color_brick@12,ExtraUtilities:color_brick,染色 砖块（棕色）,false
bricksClay,1xtile.extrautils:color_brick@13,ExtraUtilities:color_brick,染色 砖块（绿色）,false
bricksClay,1xtile.extrautils:color_brick@14,ExtraUtilities:color_brick,染色 砖块（红色）,false
bricksClay,1xtile.extrautils:color_brick@15,ExtraUtilities:color_brick,染色 砖块（黑色）,false
bricksClayBlack,1xtile.extrautils:color_brick@0,ExtraUtilities:color_brick,染色 砖块（白色）,false
bricksClayBlue,1xtile.extrautils:color_brick@4,ExtraUtilities:color_brick,染色 砖块（黄色）,false
bricksClayBrown,1xtile.extrautils:color_brick@3,ExtraUtilities:color_brick,染色 砖块（淡蓝色）,false
bricksClayCyan,1xtile.extrautils:color_brick@6,ExtraUtilities:color_brick,染色 砖块（粉色）,false
bricksClayGray,1xtile.extrautils:color_brick@8,ExtraUtilities:color_brick,染色 砖块（淡灰色）,false
bricksClayGreen,1xtile.extrautils:color_brick@2,ExtraUtilities:color_brick,染色 砖块（品红色）,false
bricksClayLightBlue,1xtile.extrautils:color_brick@12,ExtraUtilities:color_brick,染色 砖块（棕色）,false
bricksClayLightGray,1xtile.extrautils:color_brick@7,ExtraUtilities:color_brick,染色 砖块（灰色）,false
bricksClayLime,1xtile.extrautils:color_brick@10,ExtraUtilities:color_brick,染色 砖块（紫色）,false
bricksClayMagenta,1xtile.extrautils:color_brick@13,ExtraUtilities:color_brick,染色 砖块（绿色）,false
bricksClayOrange,1xtile.extrautils:color_brick@14,ExtraUtilities:color_brick,染色 砖块（红色）,false
bricksClayPink,1xtile.extrautils:color_brick@9,ExtraUtilities:color_brick,染色 砖块（青色）,false
bricksClayPurple,1xtile.extrautils:color_brick@5,ExtraUtilities:color_brick,染色 砖块（黄绿色）,false
bricksClayRed,1xtile.extrautils:color_brick@1,ExtraUtilities:color_brick,染色 砖块（橙色）,false
bricksClayWhite,1xtile.extrautils:color_brick@15,ExtraUtilities:color_brick,染色 砖块（黑色）,false
bricksClayYellow,1xtile.extrautils:color_brick@11,ExtraUtilities:color_brick,染色 砖块（蓝色）,false
bricksGravel,1xtile.extrautils:decorativeBlock1@6,ExtraUtilities:decorativeBlock1,沙砾砖块,false
bricksStone,1xtile.extrautils:colorStoneBrick@0,ExtraUtilities:colorStoneBrick,染色 石砖（白色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@1,ExtraUtilities:colorStoneBrick,染色 石砖（橙色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@2,ExtraUtilities:colorStoneBrick,染色 石砖（品红色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@3,ExtraUtilities:colorStoneBrick,染色 石砖（淡蓝色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@4,ExtraUtilities:colorStoneBrick,染色 石砖（黄色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@5,ExtraUtilities:colorStoneBrick,染色 石砖（黄绿色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@6,ExtraUtilities:colorStoneBrick,染色 石砖（粉色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@7,ExtraUtilities:colorStoneBrick,染色 石砖（灰色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@8,ExtraUtilities:colorStoneBrick,染色 石砖（淡灰色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@9,ExtraUtilities:colorStoneBrick,染色 石砖（青色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@10,ExtraUtilities:colorStoneBrick,染色 石砖（紫色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@11,ExtraUtilities:colorStoneBrick,染色 石砖（蓝色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@12,ExtraUtilities:colorStoneBrick,染色 石砖（棕色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@13,ExtraUtilities:colorStoneBrick,染色 石砖（绿色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@14,ExtraUtilities:colorStoneBrick,染色 石砖（红色）,false
bricksStone,1xtile.extrautils:colorStoneBrick@15,ExtraUtilities:colorStoneBrick,染色 石砖（黑色）,false
bricksStone,1xtile.stonebricksmooth@0,minecraft:stonebrick,石砖,false
bricksStoneBlack,1xtile.extrautils:colorStoneBrick@0,ExtraUtilities:colorStoneBrick,染色 石砖（白色）,false
bricksStoneBlue,1xtile.extrautils:colorStoneBrick@4,ExtraUtilities:colorStoneBrick,染色 石砖（黄色）,false
bricksStoneBrown,1xtile.extrautils:colorStoneBrick@3,ExtraUtilities:colorStoneBrick,染色 石砖（淡蓝色）,false
bricksStoneCyan,1xtile.extrautils:colorStoneBrick@6,ExtraUtilities:colorStoneBrick,染色 石砖（粉色）,false
bricksStoneGray,1xtile.extrautils:colorStoneBrick@8,ExtraUtilities:colorStoneBrick,染色 石砖（淡灰色）,false
bricksStoneGreen,1xtile.extrautils:colorStoneBrick@2,ExtraUtilities:colorStoneBrick,染色 石砖（品红色）,false
bricksStoneLightBlue,1xtile.extrautils:colorStoneBrick@12,ExtraUtilities:colorStoneBrick,染色 石砖（棕色）,false
bricksStoneLightGray,1xtile.extrautils:colorStoneBrick@7,ExtraUtilities:colorStoneBrick,染色 石砖（灰色）,false
bricksStoneLime,1xtile.extrautils:colorStoneBrick@10,ExtraUtilities:colorStoneBrick,染色 石砖（紫色）,false
bricksStoneMagenta,1xtile.extrautils:colorStoneBrick@13,ExtraUtilities:colorStoneBrick,染色 石砖（绿色）,false
bricksStoneOrange,1xtile.extrautils:colorStoneBrick@14,ExtraUtilities:colorStoneBrick,染色 石砖（红色）,false
bricksStonePink,1xtile.extrautils:colorStoneBrick@9,ExtraUtilities:colorStoneBrick,染色 石砖（青色）,false
bricksStonePurple,1xtile.extrautils:colorStoneBrick@5,ExtraUtilities:colorStoneBrick,染色 石砖（黄绿色）,false
bricksStoneRed,1xtile.extrautils:colorStoneBrick@1,ExtraUtilities:colorStoneBrick,染色 石砖（橙色）,false
bricksStoneWhite,1xtile.extrautils:colorStoneBrick@15,ExtraUtilities:colorStoneBrick,染色 石砖（黑色）,false
bricksStoneYellow,1xtile.extrautils:colorStoneBrick@11,ExtraUtilities:colorStoneBrick,染色 石砖（蓝色）,false
bronzeRod,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,青铜手柄,false
bucketAerotheum,1xitem.thermalfoundation.bucket@7,ThermalFoundation:bucket,和谐之空气桶,false
bucketCoal,1xitem.thermalfoundation.bucket@6,ThermalFoundation:bucket,液态煤炭桶,false
bucketCryotheum,1xitem.thermalfoundation.bucket@4,ThermalFoundation:bucket,极寒之凛冰桶,false
bucketEnder,1xitem.thermalfoundation.bucket@2,ThermalFoundation:bucket,谐振熔融末影珍珠桶,false
bucketGlowstone,1xitem.thermalfoundation.bucket@1,ThermalFoundation:bucket,充能熔融荧石桶,false
bucketPetrotheum,1xitem.thermalfoundation.bucket@8,ThermalFoundation:bucket,构造之地岩桶,false
bucketPyrotheum,1xitem.thermalfoundation.bucket@3,ThermalFoundation:bucket,烈焰之炽焱桶,false
bucketRedstone,1xitem.thermalfoundation.bucket@0,ThermalFoundation:bucket,不稳定熔融红石桶,false
burntQuartz,1xtile.extrautils:decorativeBlock1@2,ExtraUtilities:decorativeBlock1,焦黑石英,false
cableRedNet,1xtile.mfr.cable.redstone@0,MineFactoryReloaded:cable.redstone,红石线缆,false
cableRedNet,1xtile.mfr.cable.redstone@1,MineFactoryReloaded:cable.redstone,红石线缆,false
cableRedNetEnergy,1xtile.mfr.cable.redstone@2,MineFactoryReloaded:cable.redstone,红石能量线缆,false
cableRedNetEnergy,1xtile.mfr.cable.redstone@3,MineFactoryReloaded:cable.redstone,红石能量线缆,false
cactusRod,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,仙人掌手柄,false
capacitorAdvanced,1xitem.itemBasicCapacitor@1,EnderIO:itemBasicCapacitor,双层电容,false
capacitorAdvanced,1xitem.itemBasicCapacitor@8,EnderIO:itemBasicCapacitor,充能银电容,false
capacitorBasic,1xitem.itemBasicCapacitor@0,EnderIO:itemBasicCapacitor,基础电容,false
capacitorBasic,1xitem.itemBasicCapacitor@7,EnderIO:itemBasicCapacitor,银制电容,false
capacitorCrystalline,1xitem.itemBasicCapacitor@3,EnderIO:itemBasicCapacitor,晶化合金电容,false
capacitorEnder,1xitem.itemBasicCapacitor@2,EnderIO:itemBasicCapacitor,八位电容,false
capacitorEnder,1xitem.itemBasicCapacitor@9,EnderIO:itemBasicCapacitor,生动合金电容,false
capacitorMelodic,1xitem.itemBasicCapacitor@4,EnderIO:itemBasicCapacitor,旋律合金电容,false
capacitorStellar,1xitem.itemBasicCapacitor@5,EnderIO:itemBasicCapacitor,恒星合金电容,false
capacitorTotemic,1xitem.itemBasicCapacitor@6,EnderIO:itemBasicCapacitor,不死图腾电容,false
carpet,1xtile.chisel.carpet@0,chisel:carpet,地毯,false
charcoal,1xitem.coal@1,minecraft:coal,木炭,false
chestWood,1xtile.chest@0,minecraft:chest,箱子,false
clothManaweave,1xitem.manaResource@22,Botania:manaResource,魔源布匹,false
cloud,1xtile.chisel.cloud@0,chisel:cloud,云朵,false
coal,1xitem.coal@0,minecraft:coal,煤炭,false
cobaltRod,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,钴手柄,false
cobblestone,1xtile.stonebrick@0,minecraft:cobblestone,圆石,false
cobblestone,1xtile.extrautils:color_stonebrick@0,ExtraUtilities:color_stonebrick,染色 圆石（白色）,false
cobblestone,1xtile.extrautils:color_stonebrick@1,ExtraUtilities:color_stonebrick,染色 圆石（橙色）,false
cobblestone,1xtile.extrautils:color_stonebrick@2,ExtraUtilities:color_stonebrick,染色 圆石（品红色）,false
cobblestone,1xtile.extrautils:color_stonebrick@3,ExtraUtilities:color_stonebrick,染色 圆石（淡蓝色）,false
cobblestone,1xtile.extrautils:color_stonebrick@4,ExtraUtilities:color_stonebrick,染色 圆石（黄色）,false
