Name,ID,Has Item,Mod,Class,Display Name
Botania:manaDetector,440,true,Botania,vazkii.botania.common.block.mana.BlockManaDetector,魔力检测器
Botania:enchanter,441,true,Botania,vazkii.botania.common.block.mana.BlockEnchanter,魔力附魔台
Botania:turntable,442,true,Botania,vazkii.botania.common.block.mana.BlockTurntable,发射器旋转台
Botania:tinyPlanetBlock,443,true,Botania,vazkii.botania.common.block.BlockTinyPlanet,魔力环绕器
Botania:alchemyCatalyst,444,true,Botania,vazkii.botania.common.block.mana.BlockAlchemyCatalyst,炼金催化器
Botania:openCrate,445,true,Botania,vazkii.botania.common.block.BlockOpenCrate,花格箱
Botania:forestEye,446,true,Botania,vazkii.botania.common.block.BlockForestEye,远古之眼
Botania:storage,447,true,Botania,vazkii.botania.common.block.BlockStorage,魔力钢块
Botania:forestDrum,448,true,Botania,vazkii.botania.common.block.mana.BlockForestDrum,狂野之鼓
Botania:shinyFlower,449,true,Botania,vazkii.botania.common.block.decor.BlockShinyFlower,白色荧光花
Botania:platform,450,true,Botania,vazkii.botania.common.block.BlockPlatform,奥秘平台
Botania:alfheimPortal,451,true,Botania,vazkii.botania.common.block.BlockAlfPortal,精灵门核心
Botania:dreamwood,452,true,Botania,vazkii.botania.common.block.BlockDreamwood,梦之木
Botania:conjurationCatalyst,453,true,Botania,vazkii.botania.common.block.mana.BlockConjurationCatalyst,炼造催化器
Botania:bifrost,454,true,Botania,vazkii.botania.common.block.BlockBifrost,临时彩虹桥方块
Botania:solidVine,455,true,Botania,vazkii.botania.common.block.BlockSolidVines,tile.botania:solidVine.name
Botania:buriedPetals,456,true,Botania,vazkii.botania.common.block.decor.BlockBuriedPetals,埋藏白色花瓣
Botania:prismarine,457,true,Botania,vazkii.botania.common.block.decor.BlockPrismarine,海晶石
Botania:seaLamp,458,true,Botania,vazkii.botania.common.block.decor.BlockSeaLamp,海晶灯
Botania:miniIsland,459,true,Botania,vazkii.botania.common.block.decor.BlockFloatingFlower,白色浮空花
Botania:tinyPotato,460,true,Botania,vazkii.botania.common.block.decor.BlockTinyPotato,小土豆
Botania:spawnerClaw,461,true,Botania,vazkii.botania.common.block.mana.BlockSpawnerClaw,生命灌注器
Botania:reedBlock,462,true,Botania,vazkii.botania.common.block.decor.BlockReeds,甘蔗块
Botania:thatch,463,true,Botania,vazkii.botania.common.block.decor.BlockThatch,茅草块
Botania:customBrick,464,true,Botania,vazkii.botania.common.block.decor.BlockCustomBrick,炼狱砖块
Botania:enderEyeBlock,465,true,Botania,vazkii.botania.common.block.BlockEnderEye,末影监视者
Botania:starfield,466,true,Botania,vazkii.botania.common.block.decor.BlockStarfield,星空制造器
Botania:rfGenerator,467,true,Botania,vazkii.botania.common.block.mana.BlockRFGenerator,魔力转换器
Botania:elfGlass,468,true,Botania,vazkii.botania.common.block.decor.BlockElfGlass,精灵玻璃
Botania:brewery,469,true,Botania,vazkii.botania.common.block.mana.BlockBrewery,植物酿造台
Botania:manaGlass,470,true,Botania,vazkii.botania.common.block.decor.BlockManaGlass,魔力玻璃
Botania:terraPlate,471,true,Botania,vazkii.botania.common.block.mana.BlockTerraPlate,泰拉凝聚板
Botania:redStringContainer,472,true,Botania,vazkii.botania.common.block.string.BlockRedStringContainer,红线容器
Botania:redStringDispenser,473,true,Botania,vazkii.botania.common.block.string.BlockRedStringDispenser,红线发射器
Botania:redStringFertilizer,474,true,Botania,vazkii.botania.common.block.string.BlockRedStringFertilizer,红线施肥器
Botania:redStringComparator,475,true,Botania,vazkii.botania.common.block.string.BlockRedStringComparator,红线比较器
Botania:redStringRelay,476,true,Botania,vazkii.botania.common.block.string.BlockRedStringRelay,红线继电器
Botania:floatingSpecialFlower,477,true,Botania,vazkii.botania.common.block.BlockFloatingSpecialFlower,浮空植物魔法花
Botania:manaFlame,478,true,Botania,vazkii.botania.common.block.decor.BlockManaFlame,魔力闪光
Botania:prism,479,true,Botania,vazkii.botania.common.block.mana.BlockPrism,魔力棱镜
Botania:dirtPath,480,true,Botania,vazkii.botania.common.block.decor.BlockDirtPath,沙土
Botania:enchantedSoil,481,true,Botania,vazkii.botania.common.block.BlockEnchantedSoil,蕴魔土
Botania:petalBlock,482,true,Botania,vazkii.botania.common.block.decor.BlockPetalBlock,白色花瓣块
Botania:corporeaIndex,483,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaIndex,多媒体索引
Botania:corporeaFunnel,484,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaFunnel,多媒体漏斗
Botania:endStoneBrick,485,true,Botania,vazkii.botania.common.block.decor.BlockEndStoneBrick,末地石砖
Botania:mushroom,486,true,Botania,vazkii.botania.common.block.decor.BlockModMushroom,白色微光蘑菇
Botania:pump,487,true,Botania,vazkii.botania.common.block.mana.BlockPump,魔力泵
Botania:doubleFlower1,488,true,Botania,vazkii.botania.common.block.BlockModDoubleFlower,白色高神秘花
Botania:doubleFlower2,489,true,Botania,vazkii.botania.common.block.BlockModDoubleFlower,淡灰色高神秘花
Botania:fakeAir,490,true,Botania,vazkii.botania.common.block.BlockFakeAir,tile.botania:fakeAir.name
Botania:blazeBlock,491,true,Botania,vazkii.botania.common.block.decor.BlockBlaze,烈焰灯
Botania:corporeaInterceptor,492,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaInterceptor,多媒体拦截器
Botania:corporeaCrystalCube,493,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaCrystalCube,多媒体水晶魔方
Botania:incensePlate,494,true,Botania,vazkii.botania.common.block.BlockIncensePlate,香盘
Botania:hourglass,495,true,Botania,vazkii.botania.common.block.BlockHourglass,悬浮沙漏
Botania:ghostRail,496,true,Botania,vazkii.botania.common.block.BlockGhostRail,幻影轨道
Botania:sparkChanger,497,true,Botania,vazkii.botania.common.block.BlockSparkChanger,火花工匠台
Botania:root,498,true,Botania,vazkii.botania.common.block.BlockRoot,活根
Botania:felPumpkin,499,true,Botania,vazkii.botania.common.block.BlockFelPumpkin,恶魔头南瓜
Botania:cocoon,500,true,Botania,vazkii.botania.common.block.BlockCocoon,随想之茧
Botania:lightRelay,501,true,Botania,vazkii.botania.common.block.BlockLightRelay,微光
Botania:lightLauncher,502,true,Botania,vazkii.botania.common.block.BlockLightLauncher,微光发射器
Botania:manaBomb,503,true,Botania,vazkii.botania.common.block.BlockManaBomb,魔力风暴
Botania:cacophoniumBlock,504,true,Botania,vazkii.botania.common.block.BlockCacophonium,不和谐之音方块
Botania:bellows,505,true,Botania,vazkii.botania.common.block.mana.BlockBellows,魔源风箱
Botania:bifrostPerm,506,true,Botania,vazkii.botania.common.block.BlockBifrostPerm,彩虹桥方块
Botania:cellBlock,507,true,Botania,vazkii.botania.common.block.BlockCell,细胞方块
Botania:redStringInterceptor,508,true,Botania,vazkii.botania.common.block.string.BlockRedStringInterceptor,红线拦截器
Botania:gaiaHeadBlock,509,true,Botania,vazkii.botania.common.block.BlockGaiaHead,盖亚守护者的头
Botania:corporeaRetainer,510,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaRetainer,多媒体固定器
Botania:teruTeruBozu,511,true,Botania,vazkii.botania.common.block.BlockTeruTeruBozu,晴天娃娃
Botania:shimmerrock,512,true,Botania,vazkii.botania.common.block.decor.BlockShimmerrock,微光石
Botania:shimmerwoodPlanks,513,true,Botania,vazkii.botania.common.block.decor.BlockShimmerwoodPlanks,微光木板
Botania:avatar,514,true,Botania,vazkii.botania.common.block.BlockAvatar,活木枝化身
Botania:altGrass,515,true,Botania,vazkii.botania.common.block.BlockAltGrass,干草地
Botania:livingwood0Stairs,516,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingwoodStairs,活木楼梯
Botania:livingwood0Wall,517,true,Botania,vazkii.botania.common.block.decor.walls.living.BlockLivingwoodWall,活木墙
Botania:livingwood1Stairs,518,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingwoodPlankStairs,活木板楼梯
Botania:livingrock0Stairs,519,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingrockStairs,活石楼梯
Botania:livingrock0Wall,520,true,Botania,vazkii.botania.common.block.decor.walls.living.BlockLivingrockWall,活石墙
Botania:livingrock1Stairs,521,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingrockBrickStairs,活石砖楼梯
Botania:dreamwood0Stairs,522,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockDreamwoodStairs,梦之木楼梯
Botania:dreamwood0Wall,523,true,Botania,vazkii.botania.common.block.decor.walls.living.BlockDreamwoodWall,梦之木墙
Botania:dreamwood1Stairs,524,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockDreamwoodPlankStairs,梦之木楼梯
Botania:prismarine0Stairs,525,true,Botania,vazkii.botania.common.block.decor.stairs.prismarine.BlockPrismarineStairs,海晶石楼梯
Botania:prismarine0Wall,526,true,Botania,vazkii.botania.common.block.decor.walls.BlockPrismarineWall,海晶石墙
Botania:prismarine1Stairs,527,true,Botania,vazkii.botania.common.block.decor.stairs.prismarine.BlockPrismarineBrickStairs,海晶石砖楼梯
Botania:prismarine2Stairs,528,true,Botania,vazkii.botania.common.block.decor.stairs.prismarine.BlockDarkPrismarineStairs,深色海晶石楼梯
Botania:reedBlock0Stairs,529,true,Botania,vazkii.botania.common.block.decor.stairs.BlockReedStairs,甘蔗楼梯
Botania:reedBlock0Wall,530,true,Botania,vazkii.botania.common.block.decor.walls.BlockReedWall,甘蔗围墙
Botania:thatch0Stairs,531,true,Botania,vazkii.botania.common.block.decor.stairs.BlockThatchStairs,茅草楼梯
Botania:customBrick0Stairs,532,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockCustomBrickStairs,炼狱砖楼梯
Botania:customBrick1Stairs,533,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockSoulBrickStairs,灵魂砖楼梯
Botania:customBrick2Stairs,534,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockSnowBrickStairs,霜冻砖楼梯
Botania:customBrick3Stairs,535,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockTileStairs,瓦块楼梯
Botania:biomeStoneA,536,true,Botania,vazkii.botania.common.block.decor.biomestone.BlockBiomeStoneA,变质森林石头
Botania:biomeStoneB,537,true,Botania,vazkii.botania.common.block.decor.biomestone.BlockBiomeStoneB,变质森林石砖
Botania:stone,538,true,Botania,vazkii.botania.common.block.decor.Block18Stone,安山岩
Botania:pavement,539,true,Botania,vazkii.botania.common.block.decor.BlockPavement,白色葡萄牙路面
Botania:quartzTypeDark,540,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz,烟熏石英块
Botania:quartzStairsDark,541,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs,烟熏石英楼梯
Botania:quartzTypeMana,542,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz,魔力石英块
Botania:quartzStairsMana,543,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs,魔力石英楼梯
Botania:quartzTypeBlaze,544,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz,烈焰石英块
Botania:quartzStairsBlaze,545,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs,烈焰石英楼梯
Botania:quartzTypeLavender,546,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz,熏香石英块
Botania:quartzStairsLavender,547,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs,熏香石英楼梯
Botania:quartzTypeRed,548,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz,红色石英块
Botania:quartzStairsRed,549,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs,红色石英楼梯
Botania:quartzTypeElf,550,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz,精灵石英块
Botania:quartzStairsElf,551,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs,精灵石英楼梯
Botania:quartzTypeSunny,552,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz,金黄石英块
Botania:quartzStairsSunny,553,true,Botania,vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs,金黄石英楼梯
Botania:biomeStoneA0Stairs,554,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质森林石头楼梯
Botania:biomeStoneA1Stairs,555,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质平原石头楼梯
Botania:biomeStoneA2Stairs,556,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质高山石头楼梯
Botania:biomeStoneA3Stairs,557,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质菌丝石头楼梯
Botania:biomeStoneA4Stairs,558,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质沼泽石头楼梯
Botania:biomeStoneA5Stairs,559,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质沙漠石头楼梯
Botania:biomeStoneA6Stairs,560,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质雪原石头楼梯
Botania:biomeStoneA7Stairs,561,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质高原石头楼梯
Botania:biomeStoneA8Stairs,562,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质森林圆石楼梯
Botania:biomeStoneA9Stairs,563,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质平原圆石楼梯
Botania:biomeStoneA10Stairs,564,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质高山圆石楼梯
Botania:biomeStoneA11Stairs,565,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质菌丝圆石楼梯
Botania:biomeStoneA12Stairs,566,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质沼泽圆石楼梯
Botania:biomeStoneA13Stairs,567,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质沙漠圆石楼梯
Botania:biomeStoneA14Stairs,568,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质雪原圆石楼梯
Botania:biomeStoneA15Stairs,569,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质高原圆石楼梯
Botania:biomeStoneB0Stairs,570,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质森林石砖楼梯
Botania:biomeStoneB1Stairs,571,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质平原石砖楼梯
Botania:biomeStoneB2Stairs,572,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质高山石砖楼梯
Botania:biomeStoneB3Stairs,573,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质菌丝石砖楼梯
Botania:biomeStoneB4Stairs,574,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质沼泽石砖楼梯
Botania:biomeStoneB5Stairs,575,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质沙漠石砖楼梯
Botania:biomeStoneB6Stairs,576,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质雪原石砖楼梯
Botania:biomeStoneB7Stairs,577,true,Botania,vazkii.botania.common.block.decor.stairs.BlockBiomeStoneStairs,变质高原石砖楼梯
Botania:biomeStoneA0Wall,578,true,Botania,vazkii.botania.common.block.decor.walls.BlockBiomeStoneWall,变质森林石墙
Botania:stone0Stairs,579,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,安山岩楼梯
Botania:stone1Stairs,580,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,玄武岩楼梯
Botania:stone2Stairs,581,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,闪长岩楼梯
Botania:stone3Stairs,582,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,花岗岩楼梯
Botania:stone8Stairs,583,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,安山岩砖楼梯
Botania:stone9Stairs,584,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,玄武岩砖楼梯
Botania:stone10Stairs,585,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,闪长岩砖楼梯
Botania:stone11Stairs,586,true,Botania,vazkii.botania.common.block.decor.stairs.Block18StoneStairs,花岗岩砖楼梯
Botania:stone0Wall,587,true,Botania,vazkii.botania.common.block.decor.walls.Block18StoneWall,安山岩石墙
Botania:pavement0Stairs,588,true,Botania,vazkii.botania.common.block.decor.stairs.BlockPavementStairs,白色葡萄牙楼梯
Botania:pavement1Stairs,589,true,Botania,vazkii.botania.common.block.decor.stairs.BlockPavementStairs,黑色葡萄牙楼梯
Botania:pavement2Stairs,590,true,Botania,vazkii.botania.common.block.decor.stairs.BlockPavementStairs,蓝色葡萄牙楼梯
Botania:pavement3Stairs,591,true,Botania,vazkii.botania.common.block.decor.stairs.BlockPavementStairs,红色葡萄牙楼梯
Botania:pavement4Stairs,592,true,Botania,vazkii.botania.common.block.decor.stairs.BlockPavementStairs,黄色葡萄牙楼梯
Botania:pavement5Stairs,593,true,Botania,vazkii.botania.common.block.decor.stairs.BlockPavementStairs,绿色葡萄牙楼梯
Botania:endStoneBrick0Stairs,594,true,Botania,vazkii.botania.common.block.decor.stairs.BlockEndStoneStairs,末地石砖楼梯
