Name,ID,Has Block,Mod,Class,Display Name
minecraft:flint,318,false,minecraft,net.minecraft.item.Item,燧石
minecraft:porkchop,319,false,minecraft,net.minecraft.item.ItemFood,生猪排
minecraft:cooked_porkchop,320,false,minecraft,net.minecraft.item.ItemFood,熟猪排
minecraft:painting,321,false,minecraft,net.minecraft.item.ItemHangingEntity,画
minecraft:golden_apple,322,false,minecraft,net.minecraft.item.ItemAppleGold,金苹果
minecraft:sign,323,false,minecraft,net.minecraft.item.ItemSign,告示牌
minecraft:wooden_door,324,false,minecraft,net.minecraft.item.ItemDoor,木门
minecraft:bucket,325,false,minecraft,net.minecraft.item.ItemBucket,桶
minecraft:water_bucket,326,false,minecraft,net.minecraft.item.ItemBucket,水桶
minecraft:lava_bucket,327,false,minecraft,net.minecraft.item.ItemBucket,岩浆桶
minecraft:minecart,328,false,minecraft,net.minecraft.item.ItemMinecart,矿车
minecraft:saddle,329,false,minecraft,net.minecraft.item.ItemSaddle,鞍
minecraft:iron_door,330,false,minecraft,net.minecraft.item.ItemDoor,铁门
minecraft:redstone,331,false,minecraft,net.minecraft.item.ItemRedstone,红石
minecraft:snowball,332,false,minecraft,net.minecraft.item.ItemSnowball,雪球
minecraft:boat,333,false,minecraft,net.minecraft.item.ItemBoat,船
minecraft:leather,334,false,minecraft,net.minecraft.item.Item,皮革
minecraft:milk_bucket,335,false,minecraft,null,牛奶桶
minecraft:brick,336,false,minecraft,net.minecraft.item.Item,红砖
minecraft:clay_ball,337,false,minecraft,net.minecraft.item.Item,粘土
minecraft:reeds,338,false,minecraft,net.minecraft.item.ItemReed,甘蔗
minecraft:paper,339,false,minecraft,net.minecraft.item.Item,纸
minecraft:book,340,false,minecraft,net.minecraft.item.ItemBook,书
minecraft:slime_ball,341,false,minecraft,net.minecraft.item.Item,粘液球
minecraft:chest_minecart,342,false,minecraft,net.minecraft.item.ItemMinecart,箱子车
minecraft:furnace_minecart,343,false,minecraft,net.minecraft.item.ItemMinecart,熔炉车
minecraft:egg,344,false,minecraft,net.minecraft.item.ItemEgg,鸡蛋
minecraft:compass,345,false,minecraft,net.minecraft.item.Item,指南针
minecraft:fishing_rod,346,false,minecraft,net.minecraft.item.ItemFishingRod,钓鱼竿
minecraft:clock,347,false,minecraft,net.minecraft.item.Item,钟
minecraft:glowstone_dust,348,false,minecraft,net.minecraft.item.Item,萤石粉
minecraft:fish,349,false,minecraft,net.minecraft.item.ItemFishFood,生鱼
minecraft:cooked_fished,350,false,minecraft,net.minecraft.item.ItemFishFood,熟鱼
minecraft:dye,351,false,minecraft,net.minecraft.item.ItemDye,墨囊
minecraft:bone,352,false,minecraft,net.minecraft.item.Item,骨头
minecraft:sugar,353,false,minecraft,net.minecraft.item.Item,糖
minecraft:cake,354,false,minecraft,net.minecraft.item.ItemReed,蛋糕
minecraft:bed,355,false,minecraft,net.minecraft.item.ItemBed,床
minecraft:repeater,356,false,minecraft,net.minecraft.item.ItemReed,红石中继器
minecraft:cookie,357,false,minecraft,net.minecraft.item.ItemFood,曲奇
minecraft:filled_map,358,false,minecraft,net.minecraft.item.ItemMap,地图 #0
minecraft:shears,359,false,minecraft,net.minecraft.item.ItemShears,剪刀
minecraft:melon,360,false,minecraft,net.minecraft.item.ItemFood,西瓜
minecraft:pumpkin_seeds,361,false,minecraft,net.minecraft.item.ItemSeeds,南瓜种子
minecraft:melon_seeds,362,false,minecraft,net.minecraft.item.ItemSeeds,西瓜种子
minecraft:beef,363,false,minecraft,net.minecraft.item.ItemFood,生牛肉
minecraft:cooked_beef,364,false,minecraft,net.minecraft.item.ItemFood,牛排
minecraft:chicken,365,false,minecraft,net.minecraft.item.ItemFood,生鸡肉
minecraft:cooked_chicken,366,false,minecraft,net.minecraft.item.ItemFood,熟鸡肉
minecraft:rotten_flesh,367,false,minecraft,net.minecraft.item.ItemFood,腐肉
minecraft:ender_pearl,368,false,minecraft,net.minecraft.item.ItemEnderPearl,末影珍珠
minecraft:blaze_rod,369,false,minecraft,net.minecraft.item.Item,烈焰棒
minecraft:ghast_tear,370,false,minecraft,net.minecraft.item.Item,恶魂之泪
minecraft:gold_nugget,371,false,minecraft,net.minecraft.item.Item,金粒
minecraft:nether_wart,372,false,minecraft,net.minecraft.item.ItemSeeds,地狱疣
minecraft:potion,373,false,minecraft,net.minecraft.item.ItemPotion,水瓶
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle,玻璃瓶
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood,蜘蛛眼
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item,发酵蛛眼
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item,烈焰粉
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item,岩浆膏
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed,酿造台
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed,炼药锅
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye,末影之眼
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item,闪烁的西瓜
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer,生成
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle,附魔之瓶
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball,火焰弹
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook,书与笔
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook,成书
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item,绿宝石
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity,物品展示框
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed,花盆
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood,胡萝卜
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood,马铃薯
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood,烤马铃薯
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood,毒马铃薯
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap,空地图
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood,金萝卜
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull,骷髅头颅
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick,萝卜钓竿
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled,下界之星
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood,南瓜派
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework,烟花火箭
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge,烟火之星
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook,附魔书
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed,红石比较器
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item,地狱砖
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item,下界石英
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart,TNT车
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart,漏斗车
ae2fc:fluid_packet_decoder,409,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME流体封包解码器
ae2fc:fluid_interface,410,true,ae2fc,appeng.block.AEBaseItemBlock,ME二合一接口
ae2fc:ingredient_buffer,411,true,ae2fc,appeng.block.AEBaseItemBlock,原材料缓存仓
ae2fc:fluid_buffer,412,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME流体缓存器
ae2fc:large_ingredient_buffer,413,true,ae2fc,appeng.block.AEBaseItemBlock,大型原材料缓存仓
ae2fc:walrus,414,true,ae2fc,com.glodblock.github.common.item.BaseItemBlockContainer,海象
ae2fc:super_stock_replenisher,415,true,ae2fc,appeng.block.AEBaseItemBlock,超级库存补充器
ae2stuff:Encoder,416,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData,样板编码台
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item,铁马铠
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item,金马铠
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item,钻石马铠
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead,拴绳
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag,命名牌
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart,命令方块矿车
ae2stuff:Grower,423,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData,晶体催生仓
ae2stuff:Inscriber,424,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData,高级压印器
ae2stuff:Wireless,425,true,ae2stuff,net.bdew.ae2stuff.machines.wireless.ItemBlockWireless,无线接入器
Botania:flower,426,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,白色神秘花
Botania:altar,427,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,花药台
Botania:livingrock,428,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,活石
Botania:livingwood,429,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,活木
Botania:specialFlower,430,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialFlower,植物魔法花
Botania:spreader,431,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,魔力发射器
Botania:pool,432,true,Botania,vazkii.botania.common.item.block.ItemBlockPool,魔力池
Botania:runeAltar,433,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,符文祭坛
Botania:unstableBlock,434,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,白色不稳定立方
Botania:pylon,435,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,魔法水晶
Botania:pistonRelay,436,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,力量传递器
Botania:distributor,437,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力分配器
Botania:manaBeacon,438,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,白色不稳定信标
Botania:manaVoid,439,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力销毁器
Botania:manaDetector,440,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力检测器
Botania:enchanter,441,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力附魔台
Botania:turntable,442,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,发射器旋转台
Botania:tinyPlanetBlock,443,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力环绕器
Botania:alchemyCatalyst,444,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,炼金催化器
Botania:openCrate,445,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,花格箱
Botania:forestEye,446,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,远古之眼
Botania:storage,447,true,Botania,vazkii.botania.common.item.block.ItemBlockStorage,魔力钢块
Botania:forestDrum,448,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,狂野之鼓
Botania:shinyFlower,449,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,白色荧光花
Botania:platform,450,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,奥秘平台
Botania:alfheimPortal,451,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,精灵门核心
Botania:dreamwood,452,true,Botania,vazkii.botania.common.item.block.ItemBlockDreamwood,梦之木
Botania:conjurationCatalyst,453,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,炼造催化器
Botania:bifrost,454,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,临时彩虹桥方块
Botania:solidVine,455,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,tile.botania:solidVine.name
Botania:buriedPetals,456,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,埋藏白色花瓣
Botania:prismarine,457,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,海晶石
Botania:seaLamp,458,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,海晶灯
Botania:miniIsland,459,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,白色浮空花
Botania:tinyPotato,460,true,Botania,vazkii.botania.common.item.block.ItemBlockTinyPotato,小土豆
Botania:spawnerClaw,461,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,生命灌注器
Botania:reedBlock,462,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,甘蔗块
Botania:thatch,463,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,茅草块
Botania:customBrick,464,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,炼狱砖块
Botania:enderEyeBlock,465,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,末影监视者
Botania:starfield,466,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,星空制造器
Botania:rfGenerator,467,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力转换器
Botania:elfGlass,468,true,Botania,vazkii.botania.common.item.block.ItemBlockElven,精灵玻璃
Botania:brewery,469,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,植物酿造台
Botania:manaGlass,470,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,魔力玻璃
Botania:terraPlate,471,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,泰拉凝聚板
Botania:redStringContainer,472,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,红线容器
Botania:redStringDispenser,473,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,红线发射器
Botania:redStringFertilizer,474,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,红线施肥器
Botania:redStringComparator,475,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,红线比较器
Botania:redStringRelay,476,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,红线继电器
Botania:floatingSpecialFlower,477,true,Botania,vazkii.botania.common.item.block.ItemBlockFloatingSpecialFlower,浮空植物魔法花
Botania:manaFlame,478,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力闪光
Botania:prism,479,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力棱镜
Botania:dirtPath,480,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,沙土
Botania:enchantedSoil,481,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,蕴魔土
Botania:petalBlock,482,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,白色花瓣块
Botania:corporeaIndex,483,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,多媒体索引
Botania:corporeaFunnel,484,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,多媒体漏斗
Botania:endStoneBrick,485,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,末地石砖
Botania:mushroom,486,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,白色微光蘑菇
Botania:pump,487,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔力泵
Botania:doubleFlower1,488,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,白色高神秘花
Botania:doubleFlower2,489,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,淡灰色高神秘花
Botania:fakeAir,490,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,tile.botania:fakeAir.name
Botania:blazeBlock,491,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,烈焰灯
Botania:corporeaInterceptor,492,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,多媒体拦截器
Botania:corporeaCrystalCube,493,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,多媒体水晶魔方
Botania:incensePlate,494,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,香盘
Botania:hourglass,495,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,悬浮沙漏
Botania:ghostRail,496,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,幻影轨道
Botania:sparkChanger,497,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,火花工匠台
Botania:root,498,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,活根
Botania:felPumpkin,499,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,恶魔头南瓜
Botania:cocoon,500,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,随想之茧
Botania:lightRelay,501,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,微光
Botania:lightLauncher,502,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,微光发射器
Botania:manaBomb,503,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,魔力风暴
Botania:cacophoniumBlock,504,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,不和谐之音方块
Botania:bellows,505,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,魔源风箱
Botania:bifrostPerm,506,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,彩虹桥方块
Botania:cellBlock,507,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,细胞方块
Botania:redStringInterceptor,508,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,红线拦截器
Botania:gaiaHeadBlock,509,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,盖亚守护者的头
Botania:corporeaRetainer,510,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,多媒体固定器
Botania:teruTeruBozu,511,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,晴天娃娃
Botania:shimmerrock,512,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,微光石
Botania:shimmerwoodPlanks,513,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,微光木板
Botania:avatar,514,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,活木枝化身
Botania:altGrass,515,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,干草地
Botania:livingwood0Stairs,516,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,活木楼梯
Botania:livingwood0Wall,517,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,活木墙
Botania:livingwood1Stairs,518,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,活木板楼梯
Botania:livingrock0Stairs,519,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,活石楼梯
